 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  5  1  8    8    0.000    0.000   0.000   0.000   0.000 0.000   2.910 264.682   3.499  2.528   98.518    2.444    2.444    1.193  0.003  0.509  1.874  3.174  0.240    0.000
  6  1  8    8    0.000    0.000   0.000   0.000   0.000 0.000   2.163 498.769   3.499  2.526   98.424    2.533    2.533    1.182  0.004  0.395  0.585  3.708  0.242    0.000
  1 15  8    8    0.000    0.000   0.000   0.000   0.000 0.000   3.035 271.898   3.500  2.551   99.036    2.292    2.292    1.315  0.003  0.246  1.462  3.200  0.182    0.000
  2 15  8    8    0.000    0.000   0.000   0.000   0.000 0.000   2.531 256.322   3.500  2.541   98.852    2.159    2.159    1.259  0.003  0.319  1.556  3.149  0.193    0.000
  3 15  8    8    0.000    0.000   0.000   0.000   0.000 0.000   6.978 439.307   8.883  0.510   98.690   74.353   74.353    0.310  0.269  0.153  0.450  3.171  0.290    0.000
  4 15  8    8    0.000    0.000   0.000   0.000   0.000 0.000   2.531 258.013   3.500  2.536   98.742    2.173    2.173    1.229  0.003  0.477  1.564  3.150  0.228    0.000
  5 15  8    8    0.000    0.000   0.000   0.000   0.000 0.000   2.896 256.500   3.500  2.545   98.925    2.250    2.250    1.280  0.003  0.439  1.490  3.186  0.240    0.000
  6 15  8    8    0.000    0.000   0.000   0.000   0.000 0.000   2.160 432.558   3.500  2.571   99.391    2.349    2.349    1.488  0.003  0.320  0.433  3.708  0.242    0.000
  1 18  8    8   22.200    1.918  43.478  10.828   0.177 1.001   3.931 290.684   3.500  2.557   99.132    2.253    2.253    1.358  0.003  0.239  1.397  3.201  0.182   29.870
  2 18  8    8   22.200    2.044  43.478  11.541   0.177 0.962   3.751 274.447   3.500  2.548   98.967    2.116    2.116    1.301  0.003  0.311  1.489  3.149  0.193   55.874
  3 18  8    8   22.200    0.132  48.462   0.745   0.177 2.299   7.911 461.933   8.942  0.510   99.275   73.756   73.756    0.352  0.265  0.153  0.450  3.171  0.290    2.325
  4 18  8    8   22.200    0.308  48.762   1.738   0.177 1.233   3.751 276.011   3.500  2.544   98.871    2.130    2.130    1.271  0.003  0.465  1.496  3.150  0.228   13.040
  5 18  8    8   22.200    0.349  48.846   1.972   0.177 1.078   3.882 276.714   3.500  2.552   99.031    2.209    2.209    1.322  0.003  0.427  1.426  3.186  0.240   51.760
  6 18  8    8   22.200    0.322  48.798   1.818   0.177 0.996   3.085 444.435   3.500  2.577   99.482    2.311    2.311    1.564  0.003  0.307  0.406  3.708  0.242   53.414
  1 28  8    8   14.280    0.269  50.000   4.731   0.057 1.001   3.927 299.472   3.500  2.569   99.244    2.055    2.055    1.468  0.003  0.219  1.178  3.193  0.182    1.904
  2 28  8    8   14.280    0.300  50.000   5.279   0.057 0.975   3.744 283.387   3.500  2.563   99.104    1.928    1.928    1.408  0.003  0.285  1.252  3.140  0.193    5.230
  3 28  8    8   14.280    0.004  73.333   0.068   0.057 3.559   7.915 464.361   8.997  0.510   99.945   71.327   71.327    0.536  0.249  0.153  0.450  3.171  0.290    0.017
  4 28  8    8   14.280    0.028  55.000   0.493   0.057 2.490   3.744 284.787   3.500  2.560   99.032    1.940    1.940    1.381  0.003  0.426  1.258  3.141  0.228    0.029
  5 28  8    8   14.280    0.033  55.000   0.578   0.057 1.086   3.876 285.987   3.500  2.565   99.158    2.013    2.013    1.429  0.003  0.391  1.203  3.178  0.240    0.621
  6 28  8    8   14.280    0.035  55.000   0.618   0.057 1.002   3.084 432.576   3.500  2.587   99.552    2.115    2.115    1.733  0.003  0.270  0.337  3.708  0.242    0.623
  1 29  8    8   12.000    0.064  41.485   3.931   0.016 1.001   3.926 309.892   3.500  2.572   99.271    2.035    2.035    1.494  0.003  0.217  1.163  3.193  0.182    0.309
  2 29  8    8   12.000    0.073  41.468   4.459   0.016 0.980   3.743 293.768   3.500  2.566   99.139    1.909    1.909    1.433  0.003  0.283  1.236  3.140  0.193    1.069
  3 29  8    8   12.000    0.001  50.000   0.041   0.016 3.801   7.914 474.658   8.998  0.510   99.963   71.063   71.063    0.564  0.247  0.153  0.450  3.171  0.290    0.002
  4 29  8    8   12.000    0.003  50.000   0.198   0.016 3.380   3.743 295.233   3.500  2.563   99.070    1.921    1.921    1.406  0.003  0.423  1.242  3.140  0.228    0.002
  5 29  8    8   12.000    0.004  50.000   0.230   0.016 2.959   3.875 296.474   3.500  2.568   99.189    1.994    1.994    1.455  0.003  0.388  1.188  3.177  0.240    0.003
  6 29  8    8   12.000    0.003  50.000   0.198   0.016 2.559   3.083 440.763   3.500  2.588   99.562    2.094    2.094    1.758  0.003  0.267  0.332  3.708  0.242    0.003
  1  1  9    8    0.880    0.000   0.000   0.000   0.000 0.000   3.015 321.348   3.500  2.576   99.320    1.980    1.980    1.548  0.003  0.212  1.098  3.195  0.182    0.000
  2  1  9    8    0.880    0.000   0.000   0.000   0.000 0.000   2.499 305.360   3.500  2.571   99.199    1.858    1.858    1.487  0.003  0.276  1.166  3.142  0.193    0.000
  3  1  9    8    0.880    0.000   0.000   0.000   0.000 0.000   6.818 484.193   0.580  0.152   19.378   70.355   70.355    0.015  0.242  0.153  0.450  3.171  0.290    0.000
  4  1  9    8    0.880    0.000   0.000   0.000   0.000 0.000   2.499 306.751   3.500  2.568   99.139    1.870    1.870    1.461  0.003  0.413  1.171  3.142  0.228    0.000
  5  1  9    8    0.880    0.000   0.000   0.000   0.000 0.000   2.873 307.911   3.500  2.573   99.246    1.940    1.940    1.509  0.003  0.378  1.121  3.179  0.240    0.000
  6  1  9    8    0.880    0.000   0.000   0.000   0.000 0.000   2.155 445.202   3.500  2.590   99.588    2.038    2.038    1.832  0.003  0.257  0.314  3.708  0.242    0.000
  1 15  9    8    3.770    0.000   0.000   0.000   0.000 0.000   3.920 312.444   3.500  2.582   99.375    1.815    1.815    1.640  0.003  0.191  0.889  3.205  0.182    0.000
  2 15  9    8    3.770    0.000   0.000   0.000   0.000 0.000   3.733 297.034   3.500  2.578   99.267    1.704    1.704    1.575  0.002  0.250  0.942  3.149  0.193    0.000
  3 15  9    8    3.770    0.000   0.000   0.000   0.000 0.000   7.686 462.422   6.145  0.477   80.953   68.088   68.088    0.118  0.228  0.153  0.450  3.171  0.290    0.000
  4 15  9    8    3.770    0.000   0.000   0.000   0.000 0.000   3.732 298.158   3.500  2.576   99.217    1.715    1.715    1.550  0.002  0.374  0.946  3.149  0.228    0.000
  5 15  9    8    3.770    0.000   0.000   0.000   0.000 0.000   3.868 298.791   3.500  2.580   99.312    1.779    1.779    1.602  0.003  0.341  0.906  3.188  0.240    0.000
  6 15  9    8    3.770    0.000   0.000   0.000   0.000 0.000   3.081 408.227   3.500  2.594   99.564    1.866    1.866    1.966  0.003  0.220  0.250  3.708  0.242    0.000
  1  1 10    8   22.830    0.058  24.600   0.947   0.061 1.001   3.915 322.873   3.500  2.588   99.415    1.629    1.629    1.763  0.002  0.173  0.712  3.213  0.182    0.008
  2  1 10    8   22.830    0.067  24.600   1.097   0.061 0.946   3.725 308.080   3.500  2.585   99.320    1.530    1.530    1.693  0.002  0.228  0.753  3.155  0.193    0.011
  3  1 10    8   22.830    0.000   0.000   0.000   0.061 0.005   7.880 461.052   8.892  0.510   98.775   65.340   65.340    0.314  0.212  0.153  0.450  3.171  0.290    0.000
  4  1 10    8   22.830    0.071  24.600  16.312   0.064 1.002   3.724 307.846   3.500  2.584   99.280    1.540    1.540    1.671  0.002  0.341  0.756  3.155  0.228    0.588
  5  1 10    8   22.830    0.077  24.600   5.442   0.064 1.005   3.863 309.202   3.500  2.586   99.361    1.597    1.597    1.725  0.002  0.310  0.726  3.196  0.240    5.089
  6  1 10    8   22.830    0.057  24.600   3.563   0.064 0.936   3.079 390.283   3.500  2.597   99.520    1.675    1.675    2.139  0.002  0.188  0.198  3.708  0.242    5.223
  1  2 10    8    4.770    0.193  79.667   8.445   0.023 1.001   3.915 327.095   3.500  2.588   99.408    1.621    1.621    1.763  0.002  0.172  0.704  3.214  0.182    1.518
  2  2 10    8    4.770    0.242  79.667  10.580   0.023 0.967   3.724 312.018   3.500  2.585   99.312    1.522    1.522    1.693  0.002  0.227  0.745  3.155  0.193    3.196
  3  2 10    8    4.770    0.003  79.667   0.140   0.023 3.389   7.880 465.809   8.892  0.510   98.778   65.210   65.210    0.315  0.212  0.153  0.450  3.171  0.290    0.027
  4  2 10    8    4.770    0.017  79.667   0.748   0.023 1.603   3.724 312.051   3.500  2.584   99.272    1.532    1.532    1.671  0.002  0.339  0.748  3.155  0.228    0.107
  5  2 10    8    4.770    0.021  79.667   0.910   0.023 1.081   3.862 313.577   3.500  2.586   99.354    1.589    1.589    1.725  0.002  0.308  0.718  3.196  0.240    1.001
  6  2 10    8    4.770    0.021  79.667   0.912   0.023 0.998   3.079 394.667   3.500  2.597   99.513    1.667    1.667    2.139  0.002  0.187  0.196  3.708  0.242    1.037
  1 15 10    8    0.000    0.000   0.000   0.000   0.000 0.000   2.984 318.028   0.000  0.000    0.000    1.558    1.558    0.000  1.440  0.161  0.609  3.219  0.182    0.000
  2 15 10    8    0.000    0.000   0.000   0.000   0.000 0.000   2.443 303.164   0.000  0.000    0.000    1.462    1.462    0.000  1.399  0.214  0.643  3.159  0.193    0.000
  3 15 10    8    0.000    0.000   0.000   0.000   0.000 0.000   7.060 452.375   0.000  0.000    0.000   76.384   76.384    0.000  0.520  0.153  0.450  3.171  0.290    0.000
  4 15 10    8    0.000    0.000   0.000   0.000   0.000 0.000   2.444 303.287   0.000  0.000    0.000    1.472    1.472    0.000  1.383  0.319  0.646  3.159  0.228    0.000
  5 15 10    8    0.000    0.000   0.000   0.000   0.000 0.000   2.837 304.446   0.000  0.000    0.000    1.527    1.527    0.000  1.415  0.290  0.621  3.201  0.240    0.000
  6 15 10    8    0.000    0.000   0.000   0.000   0.000 0.000   2.148 369.685   0.000  0.000    0.000    1.602    1.602    0.000  1.467  0.168  0.170  3.708  0.242    0.000
  1  1 11    8    0.000    0.000   0.000   0.000   0.000 0.000   8.851 309.577   0.000  0.000    0.000   67.470   67.470    0.000  0.545  0.469  4.998  3.405  0.000    0.000
  2  1 11    8    0.000    0.000   0.000   0.000   0.000 0.000   8.851 294.728   0.000  0.000    0.000   67.164   67.164    0.000  0.540  0.476  5.297  3.405  0.000    0.000
  3  1 11    8    0.000    0.000   0.000   0.000   0.000 0.000   7.308 448.540   0.000  0.000    0.000   82.547   82.547    0.000  0.512  0.153  0.450  3.171  0.290    0.000
  4  1 11    8    0.000    0.000   0.000   0.000   0.000 0.000   8.851 294.940   0.000  0.000    0.000   67.049   67.049    0.000  0.537  0.713  5.329  3.405  0.000    0.000
  5  1 11    8    0.000    0.000   0.000   0.000   0.000 0.000   8.851 295.975   0.000  0.000    0.000   67.294   67.294    0.000  0.542  0.667  5.108  3.405  0.000    0.000
  6  1 11    8    0.000    0.000   0.000   0.000   0.000 0.000   7.189 361.541   0.000  0.000    0.000   67.598   67.598    0.000  0.549  0.590  1.452  4.004  0.000    0.000
  1 15 11    8    0.000    0.000   0.000   0.000   0.000 0.000   8.429 306.426   0.000  0.000    0.000   67.814   67.814    0.000  0.542  0.460  5.037  3.390  0.000    0.000
  2 15 11    8    0.000    0.000   0.000   0.000   0.000 0.000   8.409 291.581   0.000  0.000    0.000   67.494   67.494    0.000  0.536  0.473  5.336  3.389  0.000    0.000
  3 15 11    8    0.000    0.000   0.000   0.000   0.000 0.000   7.471 445.326   0.000  0.000    0.000   86.593   86.593    0.000  0.509  0.153  0.450  3.171  0.290    0.000
  4 15 11    8    0.000    0.000   0.000   0.000   0.000 0.000   8.408 291.812   0.000  0.000    0.000   67.374   67.374    0.000  0.534  0.708  5.368  3.389  0.000    0.000
  5 15 11    8    0.000    0.000   0.000   0.000   0.000 0.000   8.423 292.821   0.000  0.000    0.000   67.629   67.629    0.000  0.538  0.662  5.146  3.390  0.000    0.000
  6 15 11    8    0.000    0.000   0.000   0.000   0.000 0.000   6.878 358.117   0.000  0.000    0.000   67.958   67.958    0.000  0.545  0.149  0.150  3.994  0.000    0.000
  1  1 12    8    0.000    0.000   0.000   0.000   0.000 0.000   8.308 306.045   0.000  0.000    0.000   68.318   68.318    0.000  0.541  0.453  5.048  3.387  0.000    0.000
  2  1 12    8    0.000    0.000   0.000   0.000   0.000 0.000   8.280 291.164   0.000  0.000    0.000   67.986   67.986    0.000  0.535  0.467  5.347  3.386  0.000    0.000
  3  1 12    8    0.000    0.000   0.000   0.000   0.000 0.000   1.706 443.104   0.000  0.000    0.000   90.165   90.165    0.000  0.508  0.153  0.450  3.171  0.290    0.000
  4  1 12    8    0.000    0.000   0.000   0.000   0.000 0.000   8.280 291.138   0.000  0.000    0.000   67.861   67.861    0.000  0.533  0.700  5.379  3.386  0.000    0.000
  5  1 12    8    0.000    0.000   0.000   0.000   0.000 0.000   8.300 292.232   0.000  0.000    0.000   68.126   68.126    0.000  0.537  0.654  5.157  3.386  0.000    0.000
  6  1 12    8    0.000    0.000   0.000   0.000   0.000 0.000   7.189 355.465   0.000  0.000    0.000   68.478   68.478    0.000  0.544  0.149  0.150  3.991  0.000    0.000
  1 15 12    8    0.000    0.000   0.000   0.000   0.000 0.000   8.306 317.018   0.000  0.000    0.000   68.595   68.595    0.000  0.539  0.450  5.070  3.387  0.000    0.000
  2 15 12    8    0.000    0.000   0.000   0.000   0.000 0.000   8.277 302.171   0.000  0.000    0.000   68.254   68.254    0.000  0.533  0.464  5.370  3.386  0.000    0.000
  3 15 12    8    0.000    0.000   0.000   0.000   0.000 0.000   7.704 455.668   0.000  0.000    0.000   92.378   92.378    0.000  0.506  0.153  0.450  3.171  0.290    0.000
  4 15 12    8    0.000    0.000   0.000   0.000   0.000 0.000   8.277 301.924   0.000  0.000    0.000   68.126   68.126    0.000  0.531  0.696  5.402  3.385  0.000    0.000
  5 15 12    8    0.000    0.000   0.000   0.000   0.000 0.000   8.298 303.407   0.000  0.000    0.000   68.398   68.398    0.000  0.535  0.650  5.180  3.386  0.000    0.000
  6 15 12    8    0.000    0.000   0.000   0.000   0.000 0.000   6.790 367.445   0.000  0.000    0.000   68.767   68.767    0.000  0.542  0.575  1.476  3.991  0.000    0.000
  1 22 12    8    6.770    0.000   0.000   0.000   0.000 0.000   8.092 323.368   0.000  0.000    0.000   68.736   68.736    0.000  0.538  0.393  4.448  3.400  0.000    0.000
  2 22 12    8    6.770    0.005 113.000   1.054   0.025 1.516   8.048 308.491   0.000  0.000    0.000   68.392   68.392    0.000  0.532  0.415  4.710  3.389  0.031    0.004
  3 22 12    8    6.770    0.083 113.000   6.455   0.025 1.020   0.001 457.128   0.000  0.000    0.000   93.310   93.310    0.000  0.505  0.153  0.450  3.171  0.290    0.120
  4 22 12    8    6.770    0.058 113.000   4.221   0.025 1.003   8.047 308.483   0.000  0.000    0.000   68.262   68.262    0.000  0.530  0.621  4.738  3.388  0.081    2.542
  5 22 12    8    6.770    0.020 113.000   1.305   0.025 1.387   8.079 311.126   0.000  0.000    0.000   68.537   68.537    0.000  0.535  0.580  4.544  3.397  0.062    2.106
  6 22 12    8    6.770    0.022 113.000   1.345   0.025 1.333   0.124 373.076   0.000  0.000    0.000   68.914   68.914    0.000  0.542  0.149  0.150  3.976  0.064    1.946
  1  1  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 297.135   0.000  0.000    0.000   68.939   68.939    0.000  0.537  0.153  0.450  3.430  0.000    0.000
  2  1  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 280.513   0.000  0.000    0.000   68.589   68.589    0.000  0.532  0.153  0.450  3.407  0.031    0.000
  3  1  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 407.333   0.000  0.000    0.000   94.478   94.478    0.000  0.504  0.153  0.450  3.171  0.290    0.000
  4  1  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 279.038   0.000  0.000    0.000   68.457   68.457    0.000  0.529  0.153  0.450  3.406  0.081    0.000
  5  1  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 281.701   0.000  0.000    0.000   68.736   68.736    0.000  0.534  0.153  0.450  3.423  0.062    0.000
  6  1  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 343.343   0.000  0.000    0.000   69.123   69.123    0.000  0.541  0.149  0.150  3.967  0.064    0.000
  1 15  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 280.872   0.000  0.000    0.000   69.242   69.242    0.000  0.537  0.153  0.450  3.477  0.000    0.000
  2 15  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 262.818   0.000  0.000    0.000   68.886   68.886    0.000  0.532  0.153  0.450  3.441  0.031    0.000
  3 15  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 389.070   0.000  0.000    0.000   95.876   95.876    0.000  0.504  0.153  0.450  3.171  0.290    0.000
  4 15  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 259.264   0.000  0.000    0.000   68.751   68.751    0.000  0.529  0.153  0.450  3.440  0.081    0.000
  5 15  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 262.817   0.000  0.000    0.000   69.035   69.035    0.000  0.534  0.153  0.450  3.466  0.062    0.000
  6 15  1    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 320.596   0.000  0.000    0.000   69.438   69.438    0.000  0.541  0.149  0.150  3.967  0.064    0.000
  1  1  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 286.140   0.000  0.000    0.000   69.476   69.476    0.000  0.536  0.153  0.450  3.518  0.000    0.000
  2  1  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 267.939   0.000  0.000    0.000   69.113   69.113    0.000  0.530  0.153  0.450  3.471  0.031    0.000
  3  1  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 401.975   0.000  0.000    0.000   97.191   97.191    0.000  0.504  0.153  0.450  3.171  0.290    0.000
  4  1  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 266.341   0.000  0.000    0.000   68.977   68.977    0.000  0.528  0.153  0.450  3.470  0.081    0.000
  5  1  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 269.494   0.000  0.000    0.000   69.265   69.265    0.000  0.533  0.153  0.450  3.503  0.062    0.000
  6  1  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 324.720   0.000  0.000    0.000   69.753   69.753    0.000  0.541  0.149  0.150  3.967  0.064    0.000
  1 15  2    9    0.000    0.000   0.000   0.000   0.000 0.000   0.000 278.310   0.000  0.000    0.000   69.687   69.687    0.000  0.536  0.153  0.450  3.543  0.000    0.000
