 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
  1 25  7    9   27.600    9.489  34.273  28.098   0.338 1.044   1.894 600.673   3.500  2.595   99.821    0.854    0.854    2.028  0.001  0.234  1.006  3.500  0.123    0.907
  2 25  7    9   27.600   10.118  27.404  29.960   0.338 1.038   1.067 717.253   0.000  0.000    0.000   21.176   21.176    0.000  0.103  0.173  0.298  3.500  0.137    1.040
  1 29  7    9   20.280    0.731  16.473   3.433   0.213 1.094   1.453 593.070   3.500  2.597   99.841    0.821    0.821    2.195  0.001  0.218  0.890  3.500  0.123    0.018
  2 29  7    9   20.280    1.168  16.210   5.481   0.213 1.067   0.918 720.361   0.000  0.000    0.000   20.746   20.746    0.000  0.101  0.175  0.299  3.500  0.137    0.026
  1  1  8    9    0.000    0.000   0.000   0.000   0.000 0.000   0.675 568.870   3.500  2.599   99.856    0.798    0.798    2.336  0.001  0.207  0.806  3.500  0.123    0.000
  2  1  8    9    0.000    0.000   0.000   0.000   0.000 0.000   0.871 711.029   0.000  0.000    0.000   20.438   20.438    0.000  0.099  0.177  0.300  3.500  0.137    0.000
  1 15  8    9    0.000    0.000   0.000   0.000   0.000 0.000   0.674 487.241   3.500  2.601   99.833    0.687    0.687    2.888  0.001  0.176  0.530  3.500  0.123    0.000
  2 15  8    9    0.000    0.000   0.000   0.000   0.000 0.000   0.857 686.399   0.000  0.000    0.000   19.089   19.089    0.000  0.092  0.183  0.304  3.500  0.137    0.000
  1 28  8    9   19.360    0.295  38.200   2.407   0.123 1.077   1.389 458.564   3.500  2.601   97.495    0.856    0.856    3.179  0.002  0.158  0.385  3.500  0.123    0.011
  2 28  8    9   19.360    0.659  38.200   5.371   0.123 1.040   0.870 688.961   0.000  0.000    0.000   18.060   18.060    0.000  0.087  0.188  0.306  3.500  0.137    0.022
  1  1  9    9    0.000    0.000   0.000   0.000   0.000 0.000   0.685 452.063   3.500  2.601   92.836    1.790    1.790    3.175  0.006  0.161  0.363  3.500  0.123    0.000
  2  1  9    9    0.000    0.000   0.000   0.000   0.000 0.000   0.844 680.083   0.000  0.000    0.000   17.731   17.731    0.000  0.085  0.190  0.307  3.500  0.137    0.000
  1  7  9    9   13.220    0.006  46.667   0.084   0.069 1.004   1.243 454.862   3.500  2.601   85.849    3.146    3.146    3.169  0.012  0.168  0.333  3.500  0.123    0.000
  2  7  9    9   13.220    0.083  24.400   1.209   0.069 1.003   0.838 686.363   0.000  0.000    0.000   17.159   17.159    0.000  0.082  0.193  0.308  3.500  0.137    0.001
  1 10  9    9   30.420    0.042  44.500   0.284   0.149 1.015   1.866 482.702   3.500  2.601   82.355    3.797    3.797    3.166  0.015  0.169  0.320  3.500  0.123    0.002
  2 10  9    9   30.420    0.913  74.857   6.147   0.149 1.004   1.031 705.116   0.000  0.000    0.000   16.917   16.917    0.000  0.081  0.194  0.309  3.500  0.137    0.033
  1 15  9    9    0.000    0.000   0.000   0.000   0.000 0.000   0.715 470.803   3.500  2.601   76.532    4.868    4.868    3.160  0.020  0.171  0.298  3.500  0.123    0.000
  2 15  9    9    0.000    0.000   0.000   0.000   0.000 0.000   0.832 693.881   0.000  0.000    0.000   16.582   16.582    0.000  0.079  0.196  0.310  3.500  0.137    0.000
  1 17  9    9   64.470   35.801  48.892  59.651   0.600 1.031   3.396 492.961   3.500  2.601   74.203    5.272    5.272    3.158  0.022  0.173  0.291  3.500  0.123    3.197
  2 17  9    9   64.470   38.321  48.892  63.849   0.600 1.022   1.538 703.755   0.000  0.000    0.000   16.406   16.406    0.000  0.078  0.197  0.310  3.500  0.137    4.611
  1  1 10    9    0.000    0.000   0.000   0.000   0.000 0.000   0.736 480.359   3.500  2.601   64.886    6.950    6.950    3.150  0.029  0.169  0.243  3.500  0.123    0.000
  2  1 10    9    0.000    0.000   0.000   0.000   0.000 0.000   0.822 690.450   0.000  0.000    0.000   15.523   15.523    0.000  0.073  0.201  0.312  3.500  0.137    0.000
  1 15 10    9    0.000    0.000   0.000   0.000   0.000 0.000   0.733 458.080   0.000  0.000    0.000    6.632    6.632    0.000  1.587  0.161  0.210  3.500  0.123    0.000
  2 15 10    9    0.000    0.000   0.000   0.000   0.000 0.000   0.815 672.985   0.000  0.000    0.000   14.844   14.844    0.000  0.070  0.205  0.314  3.500  0.137    0.000
  1  1 11    9    0.000    0.000   0.000   0.000   0.000 0.000   3.333 462.473   0.000  0.000    0.000   67.828   67.828    0.000  0.559  0.388  2.093  3.976  0.000    0.000
  2  1 11    9    0.000    0.000   0.000   0.000   0.000 0.000   0.809 669.808   0.000  0.000    0.000   14.225   14.225    0.000  0.067  0.208  0.316  3.500  0.137    0.000
  1 15 11    9    0.000    0.000   0.000   0.000   0.000 0.000   3.305 457.067   0.000  0.000    0.000   67.238   67.238    0.000  0.542  0.393  2.180  3.964  0.000    0.000
  2 15 11    9    0.000    0.000   0.000   0.000   0.000 0.000   0.804 656.931   0.000  0.000    0.000   13.780   13.780    0.000  0.064  0.211  0.317  3.500  0.137    0.000
  1 17 11    9   20.170    0.000   0.000   0.000   0.000 0.000   3.299 476.653   0.000  0.000    0.000   67.134   67.134    0.000  0.540  0.392  2.193  3.958  0.000    0.000
  2 17 11    9   20.170    0.497  16.748  31.435   0.078 1.003   0.832 673.539   0.000  0.000    0.000   13.714   13.714    0.000  0.064  0.211  0.317  3.500  0.137    0.020
  1  1 12    9    0.000    0.000   0.000   0.000   0.000 0.000   2.114 520.038   0.000  0.000    0.000   67.177   67.177    0.000  0.533  0.294  1.712  3.856  0.000    0.000
  2  1 12    9    0.000    0.000   0.000   0.000   0.000 0.000   0.802 707.691   0.000  0.000    0.000   13.533   13.533    0.000  0.063  0.212  0.317  3.500  0.137    0.000
  1 13 12    9   36.900    4.536   0.000   0.191  23.716 1.001   2.941 546.681   0.000  0.000    0.000   67.024   67.024    0.000  0.525  0.249  1.395  3.846  0.020    0.000
  2 13 12    9   36.900    4.936   0.000   1.243  23.716 1.001   1.034 725.806   0.000  0.000    0.000   13.336   13.336    0.000  0.062  0.213  0.318  3.500  0.137    0.000
  1 15 12    9    0.000    0.000   0.000   0.000   0.000 0.000   1.604 544.674   0.000  0.000    0.000   66.988   66.988    0.000  0.523  0.236  1.349  3.819  0.020    0.000
  2 15 12    9    0.000    0.000   0.000   0.000   0.000 0.000   0.800 722.441   0.000  0.000    0.000   13.302   13.302    0.000  0.062  0.213  0.318  3.500  0.137    0.000
  1  1  1   10    0.000    0.000   0.000   0.000   0.000 0.000   1.577 539.226   0.000  0.000    0.000   67.139   67.139    0.000  0.519  0.134  0.210  3.809  0.020    0.000
  2  1  1   10    0.000    0.000   0.000   0.000   0.000 0.000   0.798 683.089   0.000  0.000    0.000   13.182   13.182    0.000  0.061  0.134  0.210  3.500  0.137    0.000
  1  2  1   10    0.000    0.000   0.000   0.000   0.000 0.000   3.333 543.473   0.000  0.000    0.000   67.148   67.148    0.000  0.518  0.134  0.210  3.809  0.020    0.000
  2  2  1   10    0.000    0.359   0.000   1.265   1.395 1.001   0.001 681.293   0.000  0.000    0.000   13.176   13.176    0.000  0.061  0.134  0.210  3.500  0.137    0.000
  1  7  1   10    7.380    0.000   0.000   0.000   0.000 0.000   1.575 549.448   0.000  0.000    0.000   67.220   67.220    0.000  0.518  0.177  0.906  3.807  0.020    0.000
  2  7  1   10    7.380    0.994   0.000   0.604   8.096 1.001   0.000 667.272   0.000  0.000    0.000   13.156   13.156    0.000  0.061  0.134  0.210  3.500  0.137    0.000
  1 15  1   10    0.000    0.000   0.000   0.000   0.000 0.000   0.421 540.123   0.000  0.000    0.000   67.322   67.322    0.000  0.516  0.162  0.791  3.802  0.020    0.000
  2 15  1   10    0.000    0.000   0.000   0.000   0.000 0.000   0.000 647.434   0.000  0.000    0.000   13.125   13.125    0.000  0.061  0.214  0.318  3.500  0.137    0.000
  1 25  1   10    0.000    0.000   0.000   0.000   0.000 0.000   0.000 530.212   0.000  0.000    0.000   67.518   67.518    0.000  0.516  0.134  0.210  3.802  0.020    0.000
  2 25  1   10    0.000    0.036   0.000   0.213   0.821 1.001   0.000 625.321   0.000  0.000    0.000   13.116   13.116    0.000  0.061  0.134  0.210  3.500  0.137    0.000
  1 27  1   10    0.000    2.549   0.000   0.920   2.771 1.001   0.000 531.407   0.000  0.000    0.000   67.536   67.536    0.000  0.516  0.134  0.210  3.802  0.033    0.000
  2 27  1   10    0.000    4.703   0.000   1.697   2.771 1.001   0.000 621.092   0.000  0.000    0.000   13.108   13.108    0.000  0.061  0.134  0.210  3.500  0.137    0.000
  1  1  2   10    0.000    0.000   0.000   0.000   0.000 0.000   1.567 534.235   0.000  0.000    0.000   67.433   67.433    0.000  0.513  0.138  0.601  3.801  0.033    0.000
  2  1  2   10    0.000    0.000   0.000   0.000   0.000 0.000   0.797 652.492   0.000  0.000    0.000   13.040   13.040    0.000  0.061  0.215  0.319  3.500  0.137    0.000
  1 15  2   10    0.000    0.000   0.000   0.000   0.000 0.000   0.001 529.995   0.000  0.000    0.000   67.474   67.474    0.000  0.510  0.134  0.486  3.793  0.033    0.000
  2 15  2   10    0.000    0.000   0.000   0.000   0.000 0.000   0.000 650.576   0.000  0.000    0.000   12.969   12.969    0.000  0.060  0.134  0.210  3.500  0.137    0.000
  1  1  3   10    0.000    0.000   0.000   0.000   0.000 0.000   1.554 523.413   0.000  0.000    0.000   66.942   66.942    0.000  0.500  0.134  0.399  3.789  0.033    0.000
  2  1  3   10    0.000    0.000   0.000   0.000   0.000 0.000   0.794 640.984   0.000  0.000    0.000   12.717   12.717    0.000  0.059  0.217  0.319  3.500  0.137    0.000
  1  8  3   10   17.160    0.000   0.000   0.000   0.000 0.000   1.549 536.183   0.000  0.000    0.000   66.451   66.451    0.000  0.492  0.134  0.369  3.786  0.033    0.000
  2  8  3   10   17.160    0.496   8.825  11.011   0.221 1.003   0.792 650.133   0.000  0.000    0.000   12.526   12.526    0.000  0.058  0.218  0.320  3.500  0.137    0.011
  1 15  3   10    2.540    0.000   0.000   0.000   0.000 0.000   1.484 532.347   0.000  0.000    0.000   65.874   65.874    0.000  0.483  0.134  0.343  3.773  0.033    0.000
  2 15  3   10    2.540    0.000   0.000   0.000   0.000 0.000   0.790 647.702   0.000  0.000    0.000   12.314   12.314    0.000  0.057  0.219  0.320  3.500  0.137    0.000
  1  1  4   10    0.000    0.000   0.000   0.000   0.000 0.000   1.457 528.546   0.000  0.000    0.000   64.967   64.967    0.000  0.469  0.134  0.289  3.763  0.033    0.000
  2  1  4   10    0.000    0.000   0.000   0.000   0.000 0.000   0.786 645.543   0.000  0.000    0.000   11.968   11.968    0.000  0.055  0.221  0.321  3.500  0.137    0.000
  1 15  4   10    0.000    0.000   0.000   0.000   0.000 0.000   1.434 524.090   0.000  0.000    0.000   63.867   63.867    0.000  0.454  0.134  0.258  3.755  0.033    0.000
  2 15  4   10    0.000    0.000   0.000   0.000   0.000 0.000   0.783 640.682   0.000  0.000    0.000   11.592   11.592    0.000  0.054  0.223  0.322  3.500  0.137    0.000
  1 24  4   10   12.620    0.000   0.000   0.000   0.000 0.000   1.374 542.535   0.000  0.000    0.000   62.713   62.713    0.000  0.439  0.134  0.245  3.734  0.033    0.000
  2 24  4   10   12.620    0.557  21.538  31.600   0.087 1.003   0.779 656.224   0.000  0.000    0.000   11.230   11.230    0.000  0.052  0.225  0.323  3.500  0.137    0.031
  1 26  4   10   89.590   34.379  32.021  60.778   0.566 1.186   5.496 589.647   0.000  0.000    0.000   62.411   62.411    0.000  0.435  0.134  0.243  3.727  0.117    0.968
  2 26  4   10   89.590   36.843  36.765  65.133   0.566 1.076   1.517 692.219   0.000  0.000    0.000   11.139   11.139    0.000  0.051  0.226  0.323  3.500  0.137    2.377
  1 27  4   10   24.180   13.676   8.758  16.266   0.841 1.161   1.654 597.208   0.000  0.000    0.000   62.309   62.309    0.000  0.434  0.134  0.242  3.688  0.117    0.112
  2 27  4   10   24.180   13.680   7.834  16.271   0.841 1.108   0.842 699.081   0.000  0.000    0.000   11.107   11.107    0.000  0.051  0.226  0.323  3.500  0.137    0.169
  1 29  4   10    7.880    0.000   0.000   0.000   0.000 0.000   1.292 600.275   0.000  0.000    0.000   62.169   62.169    0.000  0.432  0.134  0.239  3.679  0.117    0.000
  2 29  4   10    7.880    0.259   6.268   2.849   0.448 1.003   0.777 699.844   0.000  0.000    0.000   11.062   11.062    0.000  0.051  0.226  0.323  3.500  0.137    0.004
  1  1  5   10    0.510    0.000   0.000   0.000   0.000 0.000   1.289 607.664   0.000  0.000    0.000   61.967   61.967    0.000  0.430  0.134  0.236  3.671  0.117    0.000
  2  1  5   10    0.510    0.000   0.000   0.000   0.000 0.000   0.777 706.483   0.000  0.000    0.000   11.000   11.000    0.000  0.051  0.227  0.324  3.500  0.137    0.000
  1  9  5   10   11.100    0.000   0.000   0.000   0.000 0.000   1.278 603.676   0.000  0.000    0.000   60.954   60.954    0.000  0.417  0.134  0.228  3.665  0.117    0.000
  2  9  5   10   11.100    0.352  18.100   7.246   0.239 1.003   0.774 701.563   0.000  0.000    0.000   10.699   10.699    0.000  0.049  0.228  0.324  3.500  0.137    0.017
  1 11  5   10   28.940    0.895  33.846   2.119   0.422 1.130   1.891 624.713   0.000  0.000    0.000   60.666   60.666    0.000  0.414  0.134  0.226  3.660  0.117    0.020
  2 11  5   10   28.940    5.802  29.431  13.741   0.422 1.026   0.881 699.190   0.000  0.000    0.000   10.615   10.615    0.000  0.049  0.229  0.325  3.500  0.137    0.112
  1 15  5   10    2.930    0.000   0.000   0.000   0.000 0.000   3.333 613.972   0.000  0.000    0.000   39.505   39.505    0.000  0.221  0.832  2.714  3.752  0.000    0.000
  2 15  5   10    2.930    0.000   0.000   0.000   0.000 0.000   0.772 695.137   0.000  0.000    0.000   10.498   10.498    0.000  0.048  0.230  0.325  3.500  0.137    0.000
  1 16  5   10   31.160    0.000   0.000   0.000   0.000 0.000   3.271 643.679   0.000  0.000    0.000   39.442   39.442    0.000  0.221  0.822  2.719  3.739  0.000    0.000
  2 16  5   10   31.160    0.042   4.682   0.932   0.223 1.003   0.899 723.528   0.000  0.000    0.000   10.476   10.476    0.000  0.048  0.230  0.325  3.500  0.137    0.001
  1 25  5   10   17.660    0.000   0.000   0.000   0.000 0.000   3.001 648.227   0.000  0.000    0.000   17.390   17.390    0.000  0.083  1.385  2.618  3.955  0.000    0.000
  2 25  5   10   17.660    0.241  54.000  19.061   0.062 1.003   0.768 714.604   0.000  0.000    0.000   10.129   10.129    0.000  0.046  0.232  0.326  3.500  0.137    0.035
  1 26  5   10   56.820   25.814  14.073  48.367   0.534 1.229   3.047 673.923   0.000  0.000    0.000   17.312   17.312    0.000  0.083  1.338  2.581  3.927  0.109    3.448
  2 26  5   10   56.820   24.089  17.426  45.135   0.534 1.192   1.130 746.578   0.000  0.000    0.000   10.081   10.081    0.000  0.046  0.232  0.326  3.500  0.137    4.122
  1 27  5   10   21.180    8.668   4.777   9.139   0.949 1.315   1.553 679.705   0.000  0.000    0.000   17.240   17.240    0.000  0.082  1.260  2.544  3.870  0.109    0.253
  2 27  5   10   21.180    8.536   4.538   8.999   0.949 1.291   0.797 750.678   0.000  0.000    0.000   10.044   10.044    0.000  0.046  0.232  0.326  3.500  0.137    0.274
  1  1  6   10    0.000    0.000   0.000   0.000   0.000 0.000   1.335 670.149   0.015  0.005    2.202   16.870   16.870    0.002  0.080  1.146  2.366  3.849  0.109    0.000
  2  1  6   10    0.000    0.000   0.000   0.000   0.000 0.000   0.765 731.614   0.000  0.000    0.000    9.837    9.837    0.000  0.045  0.234  0.326  3.500  0.137    0.000
  1 15  6   10    0.000    0.000   0.000   0.000   0.000 0.000   3.248 659.855   0.202  0.060   24.681   12.603   12.603    0.020  0.059  1.251  2.807  3.755  0.000    0.000
  2 15  6   10    0.000    0.000   0.000   0.000   0.000 0.000   0.758 688.167   0.000  0.000    0.000    9.180    9.180    0.000  0.042  0.238  0.328  3.500  0.137    0.000
  1 28  6   10   14.060    0.000   0.000   0.000   0.000 0.000   3.235 647.005   0.988  0.220   67.020   11.892   11.892    0.082  0.055  0.635  2.891  3.751  0.000    0.000
  2 28  6   10   14.060    0.820  48.308  30.466   0.132 1.003   0.752 672.289   0.000  0.000    0.000    8.540    8.540    0.000  0.039  0.242  0.330  3.500  0.137    0.111
  1 29  6   10   14.180    0.019  78.000   0.590   0.031 1.140   2.586 653.488   1.127  0.243   70.869   11.840   11.840    0.092  0.055  0.554  2.838  3.727  0.029    0.004
  2 29  6   10   14.180    0.094  78.000   2.990   0.031 1.066   0.752 678.375   0.000  0.000    0.000    8.496    8.496    0.000  0.039  0.242  0.330  3.500  0.137    0.008
  1  1  7   10    0.000    0.000   0.000   0.000   0.000 0.000   2.119 644.654   1.468  0.295   78.288   11.722   11.722    0.115  0.054  0.428  2.734  3.711  0.029    0.000
  2  1  7   10    0.000    0.000   0.000   0.000   0.000 0.000   0.751 676.860   0.000  0.000    0.000    8.409    8.409    0.000  0.038  0.243  0.330  3.500  0.137    0.000
  1  6  7   10   38.040   16.634  54.200  39.588   0.420 1.106   3.193 662.146   1.930  0.367   85.261   11.455   11.455    0.150  0.053  0.294  2.504  3.693  0.103    2.874
  2  6  7   10   38.040   18.639  54.340  44.358   0.420 1.081   0.901 688.941   0.000  0.000    0.000    8.211    8.211    0.000  0.037  0.244  0.330  3.500  0.137    3.736
  1 12  7   10   34.600    4.489  33.697  14.442   0.311 1.150   2.936 655.591   3.046  0.541   94.590   11.109   11.109    0.256  0.051  0.167  2.210  3.658  0.103    0.174
  2 12  7   10   34.600    6.447  32.837  20.744   0.311 1.089   0.868 707.278   0.000  0.000    0.000    7.942    7.942    0.000  0.036  0.246  0.331  3.500  0.137    0.296
  1 13  7   10    9.020    0.000   0.000   0.000   0.000 0.000   1.570 657.005   3.192  0.568   95.350   11.049   11.049    0.276  0.051  0.157  2.167  3.640  0.103    0.000
  2 13  7   10    9.020    0.090  21.400   7.195   0.061 1.003   0.746 708.409   0.000  0.000    0.000    7.901    7.901    0.000  0.036  0.246  0.331  3.500  0.137    0.005
  1 15  7   10    0.000    0.000   0.000   0.000   0.000 0.000   0.934 642.839   3.479  0.621   96.642   10.941   10.941    0.318  0.050  0.146  2.074  3.635  0.103    0.000
  2 15  7   10    0.000    0.000   0.000   0.000   0.000 0.000   0.745 705.839   0.000  0.000    0.000    7.822    7.822    0.000  0.035  0.246  0.331  3.500  0.137    0.000
  1  1  8   10    2.900    0.000   0.000   0.000   0.000 0.000   1.530 526.080   4.329  0.864   86.434   19.281   19.281    0.603  0.041  0.137  1.413  3.623  0.103    0.000
  2  1  8   10    2.900    0.000   0.000   0.000   0.000 0.000   0.738 685.245   0.000  0.000    0.000    7.113    7.113    0.000  0.032  0.251  0.333  3.500  0.137    0.000
  1  5  8   10   14.290    0.000   0.000   0.000   0.000 0.000   1.473 531.585   4.329  0.864   60.929   46.742   46.742    0.520  0.122  0.140  1.343  3.620  0.103    0.000
  2  5  8   10   14.290    0.522  18.803   9.785   0.262 1.003   0.736 688.743   0.000  0.000    0.000    6.954    6.954    0.000  0.031  0.252  0.333  3.500  0.137    0.029
  1 12  8   10   28.940    2.168  33.556   5.739   0.378 1.129   2.272 544.332   4.329  0.864   16.295   73.286   73.286    0.375  0.256  0.134  1.236  3.608  0.103    0.053
  2 12  8   10   28.940    6.314  35.364  16.717   0.378 1.039   0.802 684.315   0.000  0.000    0.000    6.694    6.694    0.000  0.030  0.254  0.334  3.500  0.137    0.186
  1 15  8   10    0.000    0.000   0.000   0.000   0.000 0.000   1.459 533.855   4.329  0.864    9.919   77.438   77.438    0.355  0.268  0.134  1.196  3.595  0.103    0.000
  2 15  8   10    0.000    0.000   0.000   0.000   0.000 0.000   0.733 681.978   0.000  0.000    0.000    6.593    6.593    0.000  0.030  0.254  0.334  3.500  0.137    0.000
  1 19  8   10   24.380    0.007  80.667   0.093   0.073 1.345   1.928 543.288   4.329  0.864    9.919   76.103   76.103    0.355  0.258  0.134  1.142  3.592  0.103    0.000
  2 19  8   10   24.380    0.277  80.667   3.765   0.073 1.007   0.769 695.075   0.000  0.000    0.000    6.451    6.451    0.000  0.029  0.255  0.335  3.500  0.137    0.014
  1 24  8   10   20.890    1.504  81.800   7.708   0.195 1.095   1.654 552.407   4.329  0.864    9.919   74.417   74.417    0.355  0.246  0.134  1.077  3.580  0.103    0.089
  2 24  8   10   20.890    7.036  52.692  36.073   0.195 1.029   0.747 687.977   0.000  0.000    0.000    6.300    6.300    0.000  0.028  0.256  0.335  3.500  0.137    0.312
  1 25  8   10   31.120    5.847  61.059  40.268   0.145 1.126   2.372 575.121   4.329  0.864    9.919   74.056   74.056    0.355  0.243  0.134  1.065  3.572  0.103    0.311
  2 25  8   10   31.120    6.604  61.059  45.476   0.145 1.059   0.806 705.552   0.000  0.000    0.000    6.269    6.269    0.000  0.028  0.257  0.335  3.500  0.137    0.666
  1 26  8   10   21.660    2.509   2.904   2.150   1.167 1.121   1.698 593.114   4.329  0.864    9.919   73.732   73.732    0.355  0.241  0.134  1.052  3.561  0.103    0.006
  2 26  8   10   21.660    0.000   0.000   0.000   1.167 0.005   0.750 734.989   0.000  0.000    0.000    6.238    6.238    0.000  0.028  0.257  0.335  3.500  0.137    0.000
  1 27  8   10    3.460    0.000   0.000   0.000   0.000 0.000   1.435 592.092   4.329  0.864    9.919   73.428   73.428    0.355  0.239  0.134  1.040  3.555  0.103    0.000
  2 27  8   10    3.460    0.207   5.588   5.299   0.192 1.003   0.729 731.110   0.000  0.000    0.000    6.214    6.214    0.000  0.028  0.257  0.335  3.500  0.137    0.003
  1 30  8   10   15.460    1.185  33.412   6.321   0.188 1.097   1.425 598.599   4.329  0.864    9.919   72.407   72.407    0.355  0.232  0.134  1.004  3.551  0.103    0.031
  2 30  8   10   15.460    3.020  32.979  16.105   0.188 1.035   0.728 725.497   0.000  0.000    0.000    6.133    6.133    0.000  0.027  0.258  0.335  3.500  0.137    0.091
  1  1  9   10    0.000    0.000   0.000   0.000   0.000 0.000   1.396 591.225   4.329  0.864    9.919   71.755   71.755    0.355  0.228  0.134  0.980  3.546  0.103    0.000
  2  1  9   10    0.000    0.000   0.000   0.000   0.000 0.000   0.727 719.228   0.000  0.000    0.000    6.077    6.077    0.000  0.027  0.258  0.336  3.500  0.137    0.000
  1  9  9   10   26.920    9.030  43.846  44.570   0.203 1.099   1.982 582.431   4.329  0.864    9.919   68.693   68.693    0.355  0.209  0.134  0.896  3.540  0.106    0.381
  2  9  9   10   26.920   10.459  43.846  51.619   0.203 1.045   0.773 705.088   0.000  0.000    0.000    5.835    5.835    0.000  0.026  0.260  0.336  3.500  0.137    0.855
  1 13  9   10   93.830   54.116  20.276  74.106   0.730 1.058   6.309 606.408   4.329  0.864    9.919   67.342   67.342    0.355  0.202  0.134  0.855  3.531  0.124    1.217
  2 13  9   10   93.830   52.865  21.973  72.392   0.730 1.021   1.127 735.419   0.000  0.000    0.000    5.731    5.731    0.000  0.026  0.260  0.336  3.500  0.137    3.413
  1 14  9   10   25.440   17.619  19.287  62.348   0.283 1.050   1.857 613.009   4.329  0.864    9.919   67.028   67.028    0.355  0.200  0.134  0.845  3.509  0.124    0.382
  2 14  9   10   25.440   17.456  17.116  61.771   0.283 1.020   0.763 740.926   0.000  0.000    0.000    5.709    5.709    0.000  0.026  0.260  0.336  3.500  0.137    0.993
  1 15  9   10    0.000    0.000   0.000   0.000   0.000 0.000   1.342 609.528   4.329  0.864    9.919   66.714   66.714    0.355  0.198  0.134  0.835  3.503  0.124    0.000
  2 15  9   10    0.000    0.000   0.000   0.000   0.000 0.000   0.723 735.600   0.000  0.000    0.000    5.687    5.687    0.000  0.025  0.261  0.336  3.500  0.137    0.000
  1 24  9   10   47.520    6.835  25.341  21.193   0.323 1.080   3.157 613.472   4.329  0.864    9.919   63.303   63.303    0.355  0.181  0.134  0.756  3.500  0.124    0.174
  2 24  9   10   47.520    7.137  17.914  22.128   0.323 1.050   0.870 744.238   0.000  0.000    0.000    5.445    5.445    0.000  0.024  0.262  0.337  3.500  0.137    0.283
  1  1 10   10    0.000    0.000   0.000   0.000   0.000 0.000   1.287 590.124   4.329  0.864    9.919   61.534   61.534    0.355  0.172  0.134  0.694  3.500  0.124    0.000
  2  1 10   10    0.000    0.000   0.000   0.000   0.000 0.000   0.720 713.906   0.000  0.000    0.000    5.320    5.320    0.000  0.024  0.263  0.337  3.500  0.137    0.000
  1  4 10   10   11.630    0.000   0.000   0.000   0.000 0.000   1.310 592.057   4.329  0.864    9.919   60.618   60.618    0.355  0.168  0.134  0.671  3.500  0.124    0.000
  2  4 10   10   11.630    0.172  19.588   6.705   0.126 1.003   0.719 714.413   0.000  0.000    0.000    5.256    5.256    0.000  0.023  0.263  0.338  3.500  0.137    0.010
  1 15 10   10    0.000    0.000   0.000   0.000   0.000 0.000   1.304 583.615   0.000  0.000    0.000   63.654   63.654    0.000  0.189  0.134  0.650  3.500  0.124    0.000
  2 15 10   10    0.000    0.000   0.000   0.000   0.000 0.000   0.717 689.672   0.000  0.000    0.000    5.086    5.086    0.000  0.023  0.265  0.338  3.500  0.137    0.000
  1  1 11   10    0.000    0.000   0.000   0.000   0.000 0.000   3.333 576.066   0.000  0.000    0.000   31.366   31.366    0.000  0.066  1.090  4.274  3.976  0.000    0.000
  2  1 11   10    0.000    0.000   0.000   0.000   0.000 0.000   0.715 672.327   0.000  0.000    0.000    4.798    4.798    0.000  0.021  0.267  0.339  3.500  0.137    0.000
  1 15 11   10    0.000    0.000   0.000   0.000   0.000 0.000   3.275 572.320   0.000  0.000    0.000   29.758   29.758    0.000  0.062  1.110  4.407  3.940  0.000    0.000
  2 15 11   10    0.000    0.000   0.000   0.000   0.000 0.000   0.713 660.587   0.000  0.000    0.000    4.650    4.650    0.000  0.021  0.268  0.339  3.500  0.137    0.000
  1 22 11   10   12.560    0.000   0.000   0.000   0.000 0.000   3.275 579.424   0.000  0.000    0.000   29.194   29.194    0.000  0.061  1.128  4.455  3.940  0.000    0.000
  2 22 11   10   12.560    0.491  49.429  34.960   0.069 1.003   0.713 661.603   0.000  0.000    0.000    4.597    4.597    0.000  0.020  0.268  0.339  3.500  0.137    0.075
  1  1 12   10    0.000    0.000   0.000   0.000   0.000 0.000   2.868 575.264   0.000  0.000    0.000   28.652   28.652    0.000  0.059  0.960  3.796  3.889  0.000    0.000
  2  1 12   10    0.000    0.000   0.000   0.000   0.000 0.000   0.712 654.566   0.000  0.000    0.000    4.547    4.547    0.000  0.020  0.268  0.339  3.500  0.137    0.000
  1 15 12   10    0.000    0.000   0.000   0.000   0.000 0.000   0.000 538.787   0.000  0.000    0.000   28.506   28.506    0.000  0.059  0.134  0.210  3.841  0.000    0.000
  2 15 12   10    0.000    0.000   0.000   0.000   0.000 0.000   0.000 610.206   0.000  0.000    0.000    4.532    4.532    0.000  0.020  0.134  0.210  3.500  0.137    0.000
  1 21 12   10    0.000    0.000   0.000   0.000   0.000 0.000   0.000 530.870   0.000  0.000    0.000   28.499   28.499    0.000  0.059  0.134  0.210  3.841  0.000    0.000
  2 21 12   10    0.000    0.165   0.000   1.234   0.657 1.001   0.000 595.454   0.000  0.000    0.000    4.528    4.528    0.000  0.020  0.134  0.210  3.500  0.137    0.000
  1 23 12   10    1.840    0.000   0.000   0.000   0.000 0.000   0.000 544.873   0.000  0.000    0.000   28.458   28.458    0.000  0.059  0.134  0.210  3.841  0.000    0.000
  2 23 12   10    1.840    0.041   0.000   0.443   0.455 1.001   0.000 609.133   0.000  0.000    0.000    4.524    4.524    0.000  0.020  0.134  0.210  3.500  0.137    0.000
